Time_Period,Time_Period_Label,categoryCode,COD_categoryCode_Label,Formatted_FIPS,State,Deaths,Population,Age_Adjusted_Rate
7,2010-2014,19,Cancer of lung and bronchus,31,NE,4499,9274053,43.031270
7,2010-2014,19,Cancer of lung and bronchus,32,NV,6628,13790972,46.501370
7,2010-2014,19,Cancer of lung and bronchus,33,NH,3678,6607555,45.961330
7,2010-2014,19,Cancer of lung and bronchus,34,NJ,20293,44330511,39.754040
7,2010-2014,19,Cancer of lung and bronchus,35,NM,3695,10388936,31.563320
7,2010-2014,19,Cancer of lung and bronchus,36,NY,45014,97892461,40.136260
7,2010-2014,19,Cancer of lung and bronchus,37,NC,27623,48708610,50.597420
7,2010-2014,19,Cancer of lung and bronchus,38,ND,1647,3524077,40.262170
7,2010-2014,19,Cancer of lung and bronchus,39,OH,36686,57796597,52.900730
7,2010-2014,19,Cancer of lung and bronchus,40,OK,12146,19084593,56.552180
7,2010-2014,19,Cancer of lung and bronchus,41,OR,10221,19492343,44.015520
7,2010-2014,19,Cancer of lung and bronchus,42,PA,38157,63790429,46.473260
7,2010-2014,19,Cancer of lung and bronchus,44,RI,3137,5265432,48.640100
7,2010-2014,19,Cancer of lung and bronchus,45,SC,13977,23615085,50.362890
7,2010-2014,19,Cancer of lung and bronchus,46,SD,2186,4170502,43.873130
7,2010-2014,19,Cancer of lung and bronchus,47,TN,21845,32237529,58.564160
7,2010-2014,19,Cancer of lung and bronchus,48,TX,47886,130281881,40.487460
7,2010-2014,19,Cancer of lung and bronchus,49,UT,2241,14280290,19.895380
7,2010-2014,19,Cancer of lung and bronchus,50,VT,1874,3133039,47.156420
7,2010-2014,19,Cancer of lung and bronchus,51,VA,19766,40883171,45.391440
7,2010-2014,19,Cancer of lung and bronchus,53,WA,15534,34464488,42.104570
7,2010-2014,19,Cancer of lung and bronchus,54,WV,7473,9266271,60.396050
7,2010-2014,19,Cancer of lung and bronchus,55,WI,14910,28624034,44.259530
7,2010-2014,19,Cancer of lung and bronchus,56,WY,1135,2874442,36.677730
7,2010-2014,21,Cancer of breast,01,AL,3393,24068307,12.369910
7,2010-2014,21,Cancer of breast,02,AK,312,3637617,10.649530
7,2010-2014,21,Cancer of breast,04,AZ,3903,32753424,10.573600
7,2010-2014,21,Cancer of breast,05,AR,2091,14731671,12.351310
7,2010-2014,21,Cancer of breast,06,CA,21972,189957904,11.299050
7,2010-2014,21,Cancer of breast,08,CO,2778,25954674,10.658070
7,2010-2014,21,Cancer of breast,09,CT,2388,17945661,10.910830
7,2010-2014,21,Cancer of breast,10,DE,664,4583194,12.280480
7,2010-2014,21,Cancer of breast,11,DC,510,3165697,16.714130
7,2010-2014,21,Cancer of breast,12,FL,14383,96713181,11.165240
7,2010-2014,21,Cancer of breast,13,GA,6189,49486100,12.823210
7,2010-2014,21,Cancer of breast,15,HI,675,6952815,8.140810
7,2010-2014,21,Cancer of breast,16,ID,929,7993179,11.002810
7,2010-2014,21,Cancer of breast,17,IL,8963,64308491,12.711500
7,2010-2014,21,Cancer of breast,18,IN,4444,32702360,12.286730
7,2010-2014,21,Cancer of breast,19,IA,2018,15387848,10.750300
7,2010-2014,21,Cancer of breast,20,KS,1818,14400064,11.205620
7,2010-2014,21,Cancer of breast,21,KY,3032,21907054,12.217980
7,2010-2014,21,Cancer of breast,22,LA,3328,22986487,13.671890
7,2010-2014,21,Cancer of breast,23,ME,899,6645282,10.054270
7,2010-2014,21,Cancer of breast,24,MD,4190,29405230,12.991390
7,2010-2014,21,Cancer of breast,25,MA,4253,33274257,10.754820
7,2010-2014,21,Cancer of breast,26,MI,7298,49461840,12.518480
7,2010-2014,21,Cancer of breast,27,MN,3171,26904402,10.393380
7,2010-2014,21,Cancer of breast,28,MS,2168,14913286,13.540500
7,2010-2014,21,Cancer of breast,29,MO,4424,30128700,12.623330
7,2010-2014,21,Cancer of breast,30,MT,679,5029613,10.839970
7,2010-2014,21,Cancer of breast,31,NE,1183,9274053,11.208180
7,2010-2014,21,Cancer of breast,32,NV,1727,13790972,12.168520
7,2010-2014,21,Cancer of breast,33,NH,900,6607555,11.165280
7,2010-2014,21,Cancer of breast,34,NJ,6740,44330511,13.068450
7,2010-2014,21,Cancer of breast,35,NM,1225,10388936,10.613900
7,2010-2014,21,Cancer of breast,36,NY,13317,97892461,11.839190
7,2010-2014,21,Cancer of breast,37,NC,6576,48708610,12.217070
7,2010-2014,21,Cancer of breast,38,ND,412,3524077,9.774170
7,2010-2014,21,Cancer of breast,39,OH,8966,57796597,13.043030
7,2010-2014,21,Cancer of breast,40,OK,2719,19084593,12.897780
7,2010-2014,21,Cancer of breast,41,OR,2643,19492343,11.314820
7,2010-2014,21,Cancer of breast,42,PA,10204,63790429,12.539180
7,2010-2014,21,Cancer of breast,44,RI,704,5265432,10.850930
7,2010-2014,21,Cancer of breast,45,SC,3433,23615085,12.734130
7,2010-2014,21,Cancer of breast,46,SD,556,4170502,11.179780
7,2010-2014,21,Cancer of breast,47,TN,4551,32237529,12.505120
7,2010-2014,21,Cancer of breast,48,TX,13735,130281881,11.296050
7,2010-2014,21,Cancer of breast,49,UT,1279,14280290,11.224970
7,2010-2014,21,Cancer of breast,50,VT,409,3133039,10.295970
7,2010-2014,21,Cancer of breast,51,VA,5414,40883171,12.326150
7,2010-2014,21,Cancer of breast,53,WA,4145,34464488,11.031400
7,2010-2014,21,Cancer of breast,54,WV,1469,9266271,12.293720
7,2010-2014,21,Cancer of breast,55,WI,3864,28624034,11.400480
7,2010-2014,21,Cancer of breast,56,WY,321,2874442,10.156200
7,2010-2014,52,Heart disease,01,AL,60993,24068307,228.300600
7,2010-2014,52,Heart disease,02,AK,3640,3637617,143.383800
7,2010-2014,52,Heart disease,04,AZ,52863,32753424,143.824090
7,2010-2014,52,Heart disease,05,AR,36807,14731671,217.462930
7,2010-2014,52,Heart disease,06,CA,296258,189957904,153.654690
7,2010-2014,52,Heart disease,08,CO,31881,25954674,129.516620
7,2010-2014,52,Heart disease,09,CT,35714,17945661,152.527360
7,2010-2014,52,Heart disease,10,DE,9157,4583194,171.197520
7,2010-2014,52,Heart disease,11,DC,6439,3165697,210.811150
7,2010-2014,52,Heart disease,12,FL,211937,96713181,153.507150
7,2010-2014,52,Heart disease,13,GA,81241,49486100,182.310480
7,2010-2014,52,Heart disease,15,HI,12028,6952815,135.615480
7,2010-2014,52,Heart disease,16,ID,12703,7993179,153.232700
7,2010-2014,52,Heart disease,17,IL,124467,64308491,174.719740
7,2010-2014,52,Heart disease,18,IN,67971,32702360,187.458400
7,2010-2014,52,Heart disease,19,IA,34231,15387848,167.538100
7,2010-2014,52,Heart disease,20,KS,26969,14400064,159.286960
7,2010-2014,52,Heart disease,21,KY,49572,21907054,206.455240
7,2010-2014,52,Heart disease,22,LA,51129,22986487,217.204620
7,2010-2014,52,Heart disease,23,ME,13481,6645282,149.256140
7,2010-2014,52,Heart disease,24,MD,54869,29405230,173.766710
7,2010-2014,52,Heart disease,25,MA,59250,33274257,142.525240
7,2010-2014,52,Heart disease,26,MI,119051,49461840,200.885260
7,2010-2014,52,Heart disease,27,MN,37294,26904402,118.484440
7,2010-2014,52,Heart disease,28,MS,37389,14913286,238.321100
7,2010-2014,52,Heart disease,29,MO,69823,30128700,196.478100
7,2010-2014,52,Heart disease,30,MT,9634,5029613,153.014090
7,2010-2014,52,Heart disease,31,NE,16604,9274053,148.054830
7,2010-2014,52,Heart disease,32,NV,26213,13790972,195.657760
7,2010-2014,52,Heart disease,33,NH,11845,6607555,149.022210
7,2010-2014,52,Heart disease,34,NJ,92177,44330511,173.071530
7,2010-2014,52,Heart disease,35,NM,16757,10388936,147.955510
7,2010-2014,52,Heart disease,36,NY,220396,97892461,188.778030
7,2010-2014,52,Heart disease,37,NC,86919,48708610,166.326670
7,2010-2014,52,Heart disease,38,ND,6816,3524077,150.595500
7,2010-2014,52,Heart disease,39,OH,132766,57796597,189.187360
7,2010-2014,52,Heart disease,40,OK,47611,19084593,228.374120
7,2010-2014,52,Heart disease,41,OR,31680,19492343,134.229380
7,2010-2014,52,Heart disease,42,PA,157410,63790429,181.230010
7,2010-2014,52,Heart disease,44,RI,11776,5265432,164.749230
7,2010-2014,52,Heart disease,45,SC,47563,23615085,183.328570
7,2010-2014,52,Heart disease,46,SD,8243,4170502,153.784980
7,2010-2014,52,Heart disease,47,TN,73297,32237529,207.323610
7,2010-2014,52,Heart disease,48,TX,197081,130281881,172.792040
7,2010-2014,52,Heart disease,49,UT,15770,14280290,146.567730
7,2010-2014,52,Heart disease,50,VT,6096,3133039,152.662570
7,2010-2014,52,Heart disease,51,VA,67596,40883171,160.554670
7,2010-2014,52,Heart disease,53,WA,52632,34464488,142.153170
7,2010-2014,52,Heart disease,54,WV,24111,9266271,202.817660
7,2010-2014,52,Heart disease,55,WI,56254,28624034,160.816000
7,2010-2014,52,Heart disease,56,WY,4867,2874442,161.467380
7,2010-2014,66,Influenza and pneumonia,01,AL,4880,24068307,18.535120
7,2010-2014,66,Influenza and pneumonia,02,AK,304,3637617,13.255840
7,2010-2014,66,Influenza and pneumonia,04,AZ,3679,32753424,10.179830
7,2010-2014,66,Influenza and pneumonia,05,AR,3592,14731671,21.422400
7,2010-2014,66,Influenza and pneumonia,06,CA,30192,189957904,15.759310
7,2010-2014,66,Influenza and pneumonia,08,CO,2968,25954674,12.238940
7,2010-2014,66,Influenza and pneumonia,09,CT,3065,17945661,12.816230
7,2010-2014,66,Influenza and pneumonia,10,DE,696,4583194,13.067140
7,2010-2014,66,Influenza and pneumonia,11,DC,409,3165697,13.187980
7,2010-2014,66,Influenza and pneumonia,12,FL,12342,96713181,9.042130
7,2010-2014,66,Influenza and pneumonia,13,GA,7269,49486100,16.940950
7,2010-2014,66,Influenza and pneumonia,15,HI,1902,6952815,20.625190
7,2010-2014,66,Influenza and pneumonia,16,ID,1069,7993179,12.948480
7,2010-2014,66,Influenza and pneumonia,17,IL,11848,64308491,16.622020
7,2010-2014,66,Influenza and pneumonia,18,IN,5360,32702360,14.850420
7,2010-2014,66,Influenza and pneumonia,19,IA,3219,15387848,15.273040
7,2010-2014,66,Influenza and pneumonia,20,KS,3161,14400064,18.296110
7,2010-2014,66,Influenza and pneumonia,21,KY,4694,21907054,19.961950
7,2010-2014,66,Influenza and pneumonia,22,LA,4253,22986487,18.410470
7,2010-2014,66,Influenza and pneumonia,23,ME,1248,6645282,13.778480
7,2010-2014,66,Influenza and pneumonia,24,MD,5055,29405230,16.234420
7,2010-2014,66,Influenza and pneumonia,25,MA,6974,33274257,16.565070
7,2010-2014,66,Influenza and pneumonia,26,MI,8585,49461840,14.645110
7,2010-2014,66,Influenza and pneumonia,27,MN,3330,26904402,10.470560
7,2010-2014,66,Influenza and pneumonia,28,MS,3261,14913286,21.078830
7,2010-2014,66,Influenza and pneumonia,29,MO,6264,30128700,17.646890
7,2010-2014,66,Influenza and pneumonia,30,MT,866,5029613,13.723270
7,2010-2014,66,Influenza and pneumonia,31,NE,1569,9274053,13.687590
7,2010-2014,66,Influenza and pneumonia,32,NV,2650,13790972,20.136130
7,2010-2014,66,Influenza and pneumonia,33,NH,1030,6607555,12.895310
7,2010-2014,66,Influenza and pneumonia,34,NJ,6101,44330511,11.495360
7,2010-2014,66,Influenza and pneumonia,35,NM,1621,10388936,14.590950
7,2010-2014,66,Influenza and pneumonia,36,NY,23510,97892461,20.151600
7,2010-2014,66,Influenza and pneumonia,37,NC,8972,48708610,17.483880
7,2010-2014,66,Influenza and pneumonia,38,ND,686,3524077,14.822170
7,2010-2014,66,Influenza and pneumonia,39,OH,11239,57796597,16.020700
7,2010-2014,66,Influenza and pneumonia,40,OK,3689,19084593,17.819760
7,2010-2014,66,Influenza and pneumonia,41,OR,2127,19492343,9.020710
7,2010-2014,66,Influenza and pneumonia,42,PA,12838,63790429,14.651910
7,2010-2014,66,Influenza and pneumonia,44,RI,952,5265432,12.953210
7,2010-2014,66,Influenza and pneumonia,45,SC,3726,23615085,14.783590
7,2010-2014,66,Influenza and pneumonia,46,SD,897,4170502,16.246580
7,2010-2014,66,Influenza and pneumonia,47,TN,7404,32237529,21.398800
7,2010-2014,66,Influenza and pneumonia,48,TX,15670,130281881,14.008490
7,2010-2014,66,Influenza and pneumonia,49,UT,1802,14280290,16.808470
7,2010-2014,66,Influenza and pneumonia,50,VT,359,3133039,8.949240
7,2010-2014,66,Influenza and pneumonia,51,VA,6844,40883171,16.589980
7,2010-2014,66,Influenza and pneumonia,53,WA,3508,34464488,9.522110
7,2010-2014,66,Influenza and pneumonia,54,WV,2258,9266271,19.206880
7,2010-2014,66,Influenza and pneumonia,55,WI,5002,28624034,14.166860
7,2010-2014,66,Influenza and pneumonia,56,WY,537,2874442,18.100850
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",01,AL,34,24068307,0.147650
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",02,AK,SUPPRESSED,3637617,SUPPRESSED
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",04,AZ,104,32753424,0.355010
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",05,AR,79,14731671,0.586550
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",06,CA,399,189957904,0.215190
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",08,CO,43,25954674,0.166880
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",09,CT,38,17945661,0.241160
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",10,DE,SUPPRESSED,4583194,SUPPRESSED
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",11,DC,23,3165697,0.652960
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",12,FL,306,96713181,0.358820
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",13,GA,312,49486100,0.641390
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",15,HI,18,6952815,0.290390
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",16,ID,31,7993179,0.423280
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",17,IL,168,64308491,0.273430
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",18,IN,166,32702360,0.544850
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",19,IA,38,15387848,0.282970
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",20,KS,49,14400064,0.376320
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",21,KY,63,21907054,0.308910
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",22,LA,129,22986487,0.597400
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",23,ME,SUPPRESSED,6645282,SUPPRESSED
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",24,MD,107,29405230,0.388000
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",25,MA,22,33274257,0.071970
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",26,MI,174,49461840,0.385890
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",27,MN,57,26904402,0.225880
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",28,MS,64,14913286,0.453120
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",29,MO,127,30128700,0.447940
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",30,MT,23,5029613,0.515950
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",31,NE,25,9274053,0.310500
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",32,NV,15,13790972,0.113000
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",33,NH,12,6607555,0.220090
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",34,NJ,226,44330511,0.533240
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",35,NM,37,10388936,0.368320
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",36,NY,313,97892461,0.333570
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",37,NC,80,48708610,0.176190
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",38,ND,12,3524077,0.366430
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",39,OH,166,57796597,0.310750
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",40,OK,88,19084593,0.491120
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",41,OR,41,19492343,0.225350
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",42,PA,157,63790429,0.274880
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",44,RI,12,5265432,0.238930
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",45,SC,94,23615085,0.431840
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",46,SD,23,4170502,0.600810
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",47,TN,105,32237529,0.344400
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",48,TX,706,130281881,0.555540
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",49,UT,52,14280290,0.370030
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",50,VT,SUPPRESSED,3133039,SUPPRESSED
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",51,VA,74,40883171,0.189000
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",53,WA,82,34464488,0.251290
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",54,WV,15,9266271,0.191050
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",55,WI,64,28624034,0.247060
7,2010-2014,87,"Pregnancy, childbirth, and the puerperium",56,WY,SUPPRESSED,2874442,SUPPRESSED
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",01,AL,4073,24068307,16.704330
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",02,AK,690,3637617,18.790780
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",04,AZ,4702,32753424,14.176160
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",05,AR,2367,14731671,16.036700
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",06,CA,14972,189957904,7.695890
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",08,CO,3081,25954674,11.594730
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",09,CT,994,17945661,5.468030
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",10,DE,463,4583194,10.009690
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",11,DC,410,3165697,11.055920
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",12,FL,11969,96713181,11.763110
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",13,GA,6394,49486100,12.829110
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",15,HI,223,6952815,3.040740
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",16,ID,1037,7993179,13.070070
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",17,IL,5651,64308491,8.670880
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",18,IN,3822,32702360,11.596210
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",19,IA,1144,15387848,7.288390
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",20,KS,1666,14400064,11.524230
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",21,KY,3083,21907054,13.690830
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",22,LA,4356,22986487,18.890130
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",23,ME,670,6645282,9.348360
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",24,MD,2793,29405230,9.388010
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",25,MA,1196,33274257,3.466360
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",26,MI,5739,49461840,11.592350
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",27,MN,1947,26904402,7.039920
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",28,MS,2612,14913286,17.625210
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",29,MO,4405,30128700,14.411120
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",30,MT,846,5029613,16.235590
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",31,NE,827,9274053,8.923860
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",32,NV,1954,13790972,13.882740
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",33,NH,542,6607555,7.554980
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",34,NJ,2354,44330511,5.361340
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",35,NM,1594,10388936,15.301660
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",36,NY,4721,97892461,4.642020
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",37,NC,5879,48708610,11.785900
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",38,ND,381,3524077,10.542440
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",39,OH,6138,57796597,10.513920
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",40,OK,3028,19084593,15.824470
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",41,OR,2280,19492343,11.066810
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",42,PA,7037,63790429,10.758710
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",44,RI,214,5265432,3.938090
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",45,SC,3608,23615085,14.906510
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",46,SD,399,4170502,9.473500
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",47,TN,4921,32237529,14.844150
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",48,TX,13680,130281881,10.614320
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",49,UT,1621,14280290,12.331170
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",50,VT,338,3133039,10.042760
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",51,VA,4336,40883171,10.307800
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",53,WA,3248,34464488,9.137620
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",54,WV,1395,9266271,14.439610
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",55,WI,2486,28624034,8.485700
7,2010-2014,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",56,WY,500,2874442,17.037060
7,2010-2014,95,Homicide (assault),01,AL,1979,24068307,8.412280
7,2010-2014,95,Homicide (assault),02,AK,198,3637617,5.236920
7,2010-2014,95,Homicide (assault),04,AZ,1918,32753424,6.017750
7,2010-2014,95,Homicide (assault),05,AR,1062,14731671,7.467490
7,2010-2014,95,Homicide (assault),06,CA,9579,189957904,4.945910
7,2010-2014,95,Homicide (assault),08,CO,928,25954674,3.569300
7,2010-2014,95,Homicide (assault),09,CT,631,17945661,3.677980
7,2010-2014,95,Homicide (assault),10,DE,281,4583194,6.286550
7,2010-2014,95,Homicide (assault),11,DC,497,3165697,13.761060
7,2010-2014,95,Homicide (assault),12,FL,5764,96713181,6.239190
7,2010-2014,95,Homicide (assault),13,GA,3214,49486100,6.447980
7,2010-2014,95,Homicide (assault),15,HI,127,6952815,1.824590
7,2010-2014,95,Homicide (assault),16,ID,153,7993179,1.979450
7,2010-2014,95,Homicide (assault),17,IL,4011,64308491,6.274760
7,2010-2014,95,Homicide (assault),18,IN,1736,32702360,5.425900
7,2010-2014,95,Homicide (assault),19,IA,310,15387848,2.092830
7,2010-2014,95,Homicide (assault),20,KS,552,14400064,3.946000
7,2010-2014,95,Homicide (assault),21,KY,1028,21907054,4.758910
7,2010-2014,95,Homicide (assault),22,LA,2730,22986487,11.932070
7,2010-2014,95,Homicide (assault),23,ME,138,6645282,2.187980
7,2010-2014,95,Homicide (assault),24,MD,2072,29405230,7.146170
7,2010-2014,95,Homicide (assault),25,MA,814,33274257,2.434210
7,2010-2014,95,Homicide (assault),26,MI,3222,49461840,6.797150
7,2010-2014,95,Homicide (assault),27,MN,552,26904402,2.078550
7,2010-2014,95,Homicide (assault),28,MS,1511,14913286,10.379510
7,2010-2014,95,Homicide (assault),29,MO,2114,30128700,7.245920
7,2010-2014,95,Homicide (assault),30,MT,144,5029613,2.949110
7,2010-2014,95,Homicide (assault),31,NE,329,9274053,3.651300
7,2010-2014,95,Homicide (assault),32,NV,744,13790972,5.420630
7,2010-2014,95,Homicide (assault),33,NH,96,6607555,1.466910
7,2010-2014,95,Homicide (assault),34,NJ,1996,44330511,4.714760
7,2010-2014,95,Homicide (assault),35,NM,703,10388936,7.029140
7,2010-2014,95,Homicide (assault),36,NY,3795,97892461,3.850830
7,2010-2014,95,Homicide (assault),37,NC,2750,48708610,5.706790
7,2010-2014,95,Homicide (assault),38,ND,75,3524077,2.117770
7,2010-2014,95,Homicide (assault),39,OH,3044,57796597,5.488380
7,2010-2014,95,Homicide (assault),40,OK,1253,19084593,6.681970
7,2010-2014,95,Homicide (assault),41,OR,523,19492343,2.653530
7,2010-2014,95,Homicide (assault),42,PA,3317,63790429,5.466830
7,2010-2014,95,Homicide (assault),44,RI,134,5265432,2.515420
7,2010-2014,95,Homicide (assault),45,SC,1731,23615085,7.454650
7,2010-2014,95,Homicide (assault),46,SD,108,4170502,2.624800
7,2010-2014,95,Homicide (assault),47,TN,2146,32237529,6.752400
7,2010-2014,95,Homicide (assault),48,TX,6694,130281881,5.107840
7,2010-2014,95,Homicide (assault),49,UT,267,14280290,1.926410
7,2010-2014,95,Homicide (assault),50,VT,51,3133039,1.748540
7,2010-2014,95,Homicide (assault),51,VA,1716,40883171,4.182440
7,2010-2014,95,Homicide (assault),53,WA,1002,34464488,2.905690
7,2010-2014,95,Homicide (assault),54,WV,467,9266271,5.324890
7,2010-2014,95,Homicide (assault),55,WI,836,28624034,3.022910
7,2010-2014,95,Homicide (assault),56,WY,93,2874442,3.367230
7,2010-2014,97,Suicide (intentional self-harm),01,AL,3493,24068307,14.132930
7,2010-2014,97,Suicide (intentional self-harm),02,AK,812,3637617,22.080970
7,2010-2014,97,Suicide (intentional self-harm),04,AZ,5814,32753424,17.518700
7,2010-2014,97,Suicide (intentional self-harm),05,AR,2425,14731671,16.437800
7,2010-2014,97,Suicide (intentional self-harm),06,CA,20035,189957904,10.279490
7,2010-2014,97,Suicide (intentional self-harm),08,CO,4919,25954674,18.466760
7,2010-2014,97,Suicide (intentional self-harm),09,CT,1800,17945661,9.507740
7,2010-2014,97,Suicide (intentional self-harm),10,DE,584,4583194,12.258680
7,2010-2014,97,Suicide (intentional self-harm),11,DC,205,3165697,6.247400
7,2010-2014,97,Suicide (intentional self-harm),12,FL,14633,96713181,13.882390
7,2010-2014,97,Suicide (intentional self-harm),13,GA,5965,49486100,11.911450
7,2010-2014,97,Suicide (intentional self-harm),15,HI,953,6952815,13.191840
7,2010-2014,97,Suicide (intentional self-harm),16,ID,1496,7993179,19.043510
7,2010-2014,97,Suicide (intentional self-harm),17,IL,6414,64308491,9.682600
7,2010-2014,97,Suicide (intentional self-harm),18,IN,4577,32702360,13.871420
